filename,filesize,lines,start,end
./aws-open-data/era5-pds.csv,168610011,905598,08:54:33.760520659,08:54:34.406100453
./aws-open-data/mwis-vr-instances.csv,4707,40,08:54:34.415631207,08:54:34.454324763
./aws-open-data/asr-error-robustness.csv,2232,17,08:54:34.461550118,08:54:34.499730401
./aws-open-data/noaa-cdr-polar-pathfinder-fcdr-pds.csv,11013691,59031,08:54:34.549810025,08:54:34.712448946
./aws-open-data/czb-tabula-muris.csv,34112666,199744,08:54:34.833780493,08:54:35.085966068
./aws-open-data/dataworld-linked-acs.csv,67132,508,08:54:35.095573966,08:54:35.131903274
./aws-open-data/noaa-cdr-hydrological-properties-pds.csv,105529525,535844,08:54:35.492285035,08:54:36.010124510
./aws-open-data/3kricegenome.csv,10835118,80058,08:54:36.054825637,08:54:36.234662658
./aws-open-data/mevadata-public-01.csv,811627,4496,08:54:36.245868007,08:54:36.280733296
./aws-open-data/noaa-cdr-mean-layer-temp-uah-pds.csv,16048,91,08:54:36.287531910,08:54:36.320493064
./aws-open-data/allen-ivy-glioblastoma-atlas.csv,21997501,116181,08:54:36.413825965,08:54:36.628758979
./aws-open-data/astraea-opendata-inventory.csv,17562904,91967,08:54:36.695626312,08:54:36.894518038
./aws-open-data/msd-for-monai-eu.csv,1359,11,08:54:36.903062030,08:54:36.940562556
./aws-open-data/esgf-world.csv,274012041,1160183,08:54:37.934166208,08:54:38.842926860
./aws-open-data/noaa-gsod-pds.csv,64107752,557978,08:54:39.048363306,08:54:39.486990857
./aws-open-data/aws-earth-mo-atmospheric-mogreps-g-prd.csv,51285721,309114,08:54:39.651933197,08:54:39.981813686
./aws-open-data/ladi.csv,111614170,679325,08:54:40.341584135,08:54:40.988977656
./aws-open-data/dialoglue.csv,1667,15,08:54:40.997615544,08:54:41.026538436
./aws-open-data/gdc-target-phs000218-2-open.csv,11098601,56063,08:54:41.072524486,08:54:41.248774225
